Id,SalePrice
2169,186213.5
2170,222020.0
2171,154405.0
2172,146515.0
2173,144796.4
2174,234550.0
2175,308304.8
2176,313586.5
2177,259927.9
2178,219105.0
2179,145640.0
2180,197542.4
2181,191171.5
2182,225419.7
2183,196371.2
2184,147895.0
2185,140300.0
2186,158533.7
2187,135095.0
2188,152210.0
2189,165960.0
2190,89475.0
2191,93895.0
2192,108400.0
2193,94800.0
2194,100310.0
2195,110390.0
2196,100372.6
2197,108812.6
2198,162173.5
2199,170690.0
2200,134850.0
2201,135800.0
2202,189390.0
2203,145120.0
2204,169280.0
2205,119870.0
2206,125185.0
2207,245670.0
2208,215600.0
2209,200077.4
2210,121976.0
2211,116675.0
2212,114052.6
2213,94190.0
2214,151325.0
2215,106530.0
2216,150805.0
2217,75857.2
2218,91161.1
2219,72721.1
2220,87720.0
2221,346007.7
2222,256640.0
2223,249008.6
2224,208877.5
2225,155376.4
2226,197090.0
2227,192484.1
2228,276378.5
2229,221963.2
2230,168092.2
2231,213636.0
2232,178550.0
2233,178150.0
2234,259280.0
2235,186670.0
2236,252327.8
2237,335469.6
2238,186200.0
2239,127050.0
2240,173820.0
2241,150275.0
2242,130810.0
2243,141675.0
2244,90120.0
2245,95170.0
2246,148745.0
2247,99950.0
2248,131040.0
2249,129590.0
2250,146085.0
2251,116543.4
2252,166355.0
2253,150818.5
2254,180510.0
2255,195940.0
2256,179030.0
2257,186228.0
2258,170405.0
2259,175050.0
2260,152950.0
2261,202295.6
2262,227195.6
2263,333034.7
2264,433962.9
2265,175640.0
2266,271713.2
2267,313620.0
2268,358318.5
2269,163914.0
2270,187355.0
2271,256862.2
2272,216630.0
2273,165580.0
2274,177770.0
2275,183650.0
2276,172280.0
2277,200805.0
2278,159355.0
2279,106888.3
2280,119305.0
2281,173500.0
2282,174450.0
2283,101050.0
2284,114050.0
2285,154540.0
2286,124438.3
2287,332340.0
2288,284024.3
2289,399762.4
2290,408641.5
2291,298297.7
2292,398554.8
2293,448872.0
2294,365956.9
2295,427149.4
2296,279366.0
2297,302075.3
2298,315142.6
2299,363891.2
2300,334573.8
2301,275886.7
2302,233705.0
2303,232090.0
2304,231133.0
2305,195922.3
2306,199123.3
2307,194889.0
2308,221157.0
2309,296196.1
2310,202015.0
2311,189225.0
2312,185299.7
2313,173530.0
2314,155553.5
2315,167691.2
2316,189649.0
2317,178547.5
2318,169525.4
2319,175835.4
2320,167048.5
2321,260053.8
2322,171452.9
2323,179700.0
2324,179845.0
2325,219990.0
2326,171150.0
2327,215750.0
2328,214900.0
2329,181080.0
2330,174280.0
2331,359141.9
2332,363711.5
2333,315807.7
2334,262000.0
2335,263818.5
2336,350862.4
2337,192005.6
2338,282507.7
2339,216860.0
2340,387438.3
2341,215767.5
2342,216370.0
2343,202540.0
2344,238325.2
2345,233022.0
2346,203740.0
2347,188081.5
2348,217900.0
2349,155232.2
2350,279543.7
2351,266629.3
2352,253733.0
2353,210300.0
2354,138930.0
2355,158127.5
2356,149180.0
2357,188935.0
2358,192905.0
2359,128990.4
2360,123740.0
2361,140500.0
2362,276750.0
2363,138590.0
2364,146930.0
2365,230235.6
2366,213430.0
2367,231010.0
2368,204885.0
2369,213277.0
2370,167150.0
2371,167993.3
2372,164505.0
2373,281672.7
2374,302917.0
2375,223240.0
2376,260065.0
2377,334140.0
2378,139870.0
2379,199450.0
2380,141420.0
2381,155415.0
2382,183703.4
2383,202783.7
2384,247200.0
2385,153095.0
2386,147240.0
2387,133542.5
2388,100460.3
2389,120418.3
2390,140800.0
2391,133636.0
2392,116350.0
2393,154824.0
2394,145340.0
2395,198490.0
2396,151495.0
2397,172580.0
2398,128070.0
2399,70181.1
2400,59211.1
2401,117165.0
2402,136995.0
2403,131920.0
2404,148775.0
2405,154780.0
2406,140165.0
2407,129070.0
2408,127520.0
2409,132900.0
2410,153940.0
2411,118840.0
2412,165440.0
2413,139452.5
2414,130850.0
2415,133265.3
2416,127920.0
2417,147580.0
2418,120245.0
2419,133850.0
2420,118790.0
2421,149455.0
2422,121715.0
2423,122290.0
2424,145100.0
2425,188937.0
2426,130190.0
2427,135940.0
2428,165280.0
2429,120200.0
2430,132250.0
2431,124678.3
2432,135490.0
2433,145195.0
2434,148300.0
2435,156450.0
2436,107850.0
2437,115350.0
2438,124930.0
2439,114240.0
2440,125950.0
2441,114140.0
2442,106130.0
2443,114105.0
2444,132820.0
2445,73771.1
2446,134000.0
2447,215590.0
2448,143020.0
2449,116300.0
2450,156990.0
2451,114280.0
2452,235247.9
2453,96760.8
2454,113145.0
2455,106099.3
2456,163850.0
2457,120140.0
2458,121450.0
2459,113060.0
2460,129300.0
2461,119560.0
2462,137530.0
2463,115030.0
2464,152650.0
2465,130670.0
2466,117090.0
2467,154763.0
2468,86530.0
2469,86450.0
2470,181292.4
2471,195400.0
2472,192195.0
2473,107445.0
2474,104990.0
2475,232900.0
2476,112725.0
2477,136650.0
2478,160080.0
2479,115305.0
2480,136420.0
2481,135465.0
2482,138120.0
2483,122145.0
2484,131715.0
2485,127700.0
2486,154525.0
2487,197950.0
2488,153465.0
2489,147250.0
2490,148975.0
2491,85245.0
2492,180670.0
2493,141830.0
2494,172150.0
2495,91189.3
2496,216625.0
2497,144040.0
2498,112143.3
2499,88339.3
2500,130390.0
2501,137375.0
2502,153950.0
2503,88740.0
2504,199900.0
2505,223440.0
2506,249267.0
2507,307580.0
2508,252645.0
2509,216485.0
2510,228073.0
2511,192037.6
2512,212717.5
2513,231387.8
2514,253740.0
2515,149350.0
2516,155848.3
2517,141630.0
2518,148530.0
2519,230557.5
2520,222370.0
2521,184237.5
2522,221587.5
2523,124328.3
2524,133940.0
2525,147150.0
2526,138560.0
2527,123040.0
2528,127290.0
2529,130575.0
2530,104840.0
2531,234627.5
2532,227357.7
2533,195710.0
2534,244680.0
2535,294597.0
2536,231050.0
2537,236700.0
2538,191568.5
2539,195270.0
2540,178664.6
2541,186990.0
2542,165009.0
2543,119715.0
2544,139820.0
2545,136115.0
2546,148410.0
2547,135390.0
2548,158076.4
2549,167623.3
2550,324706.4
2551,147100.0
2552,118090.0
2553,94540.0
2554,124200.0
2555,116690.0
2556,104320.0
2557,118530.0
2558,161360.0
2559,151220.0
2560,124590.0
2561,140675.0
2562,129170.0
2563,143210.0
2564,169540.0
2565,116047.1
2566,165885.0
2567,137620.0
2568,185980.0
2569,193215.0
2570,121696.0
2571,184904.0
2572,191740.0
2573,240490.0
2574,306123.2
2575,133150.0
2576,124690.0
2577,164887.0
2578,96350.0
2579,75051.1
2580,119150.0
2581,139110.0
2582,113570.0
2583,260557.7
2584,162890.0
2585,178888.5
2586,207180.0
2587,206530.0
2588,148560.0
2589,143115.0
2590,228887.8
2591,192790.0
2592,213127.8
2593,243315.1
2594,164750.0
2595,201155.6
2596,361197.5
2597,169660.0
2598,257790.0
2599,291809.3
2600,147038.7
2601,134430.0
2602,82100.0
2603,91080.0
2604,85800.0
2605,87300.0
2606,140546.0
2607,166040.0
2608,201200.0
2609,170480.0
2610,125626.0
2611,157090.0
2612,155650.0
2613,132695.0
2614,133665.0
2615,156260.0
2616,140850.0
2617,166890.0
2618,195920.0
2619,203510.0
2620,190340.0
2621,185150.0
2622,188840.0
2623,249213.2
2624,277447.5
2625,318461.3
2626,162149.0
2627,193540.0
2628,389037.8
2629,602956.0
2630,344077.5
2631,424369.2
2632,389382.1
2633,298459.4
2634,373371.3
2635,148150.0
2636,181840.0
2637,179110.0
2638,255707.8
2639,174100.0
2640,156400.0
2641,107200.0
2642,192960.0
2643,97777.6
2644,128200.0
2645,101500.0
2646,94349.3
2647,101750.0
2648,132500.0
2649,139288.3
2650,154240.0
2651,144100.0
2652,419586.6
2653,266632.6
2654,237522.8
2655,351395.0
2656,337000.0
2657,329380.0
2658,289127.7
2659,290635.4
2660,311951.3
2661,299131.9
2662,338045.0
2663,276423.0
2664,275996.1
2665,310026.1
2666,273880.0
2667,169986.0
2668,178283.9
2669,168355.0
2670,285682.9
2671,182485.5
2672,179897.7
2673,198506.8
2674,204073.0
2675,167344.5
2676,177842.5
2677,203960.0
2678,267107.8
2679,291401.7
2680,288843.5
2681,373951.5
2682,327800.0
2683,611345.0
2684,306331.9
2685,341750.0
2686,269570.3
2687,338836.8
2688,236266.3
2689,200740.0
2690,491392.2
2691,184250.0
2692,137790.0
2693,184670.9
2694,136517.5
2695,189019.0
2696,188066.5
2697,195440.0
2698,194017.8
2699,169010.0
2700,167430.0
2701,155513.3
2702,126715.0
2703,127490.5
2704,139175.0
2705,132280.0
2706,123750.0
2707,127080.0
2708,140550.0
2709,111095.0
2710,127790.0
2711,279525.0
2712,363862.4
2713,176237.9
2714,148480.0
2715,166873.3
2716,167096.5
2717,177540.2
2718,212900.0
2719,165665.0
2720,160275.0
2721,142720.0
2722,174770.0
2723,144261.0
2724,128520.0
2725,141950.0
2726,153473.7
2727,159995.0
2728,158150.0
2729,154690.0
2730,148385.0
2731,118750.0
2732,110815.0
2733,162425.0
2734,142745.0
2735,138845.0
2736,138840.0
2737,118890.0
2738,125950.0
2739,160790.0
2740,137430.0
2741,150040.0
2742,158650.0
2743,158930.0
2744,152855.0
2745,143190.0
2746,139700.0
2747,143580.0
2748,118530.0
2749,129220.0
2750,131350.0
2751,133490.0
2752,251600.0
2753,151354.0
2754,195230.0
2755,122520.0
2756,98415.0
2757,74920.0
2758,90750.0
2759,145500.0
2760,160960.0
2761,144235.0
2762,145280.0
2763,205245.0
2764,179405.0
2765,244710.0
2766,147290.0
2767,91870.0
2768,120550.0
2769,124180.0
2770,157200.0
2771,121980.0
2772,122495.9
2773,140880.0
2774,146063.4
2775,136340.0
2776,135400.0
2777,151307.5
2778,124065.0
2779,116470.0
2780,113330.0
2781,94440.0
2782,106030.8
2783,112327.6
2784,133570.0
2785,156590.0
2786,81800.0
2787,121710.0
2788,98078.0
2789,217850.0
2790,104400.0
2791,119595.0
2792,76559.3
2793,171857.0
2794,99300.0
2795,113650.0
2796,100700.0
2797,190652.4
2798,128770.0
2799,125407.9
2800,83830.0
2801,117042.6
2802,134200.0
2803,153200.0
2804,143656.4
2805,94880.0
2806,97680.0
2807,148620.0
2808,154470.0
2809,138470.0
2810,138330.0
2811,163205.0
2812,141622.0
2813,144140.5
2814,159975.3
2815,100300.0
2816,231940.0
2817,147265.0
2818,135240.0
2819,160540.0
2820,117560.0
2821,99190.0
2822,181470.0
2823,233909.4
2824,158090.0
2825,154160.0
2826,127947.5
2827,139660.0
2828,203390.0
2829,175680.0
2830,234891.0
2831,192817.9
2832,218690.0
2833,291282.4
2834,220670.0
2835,215767.4
2836,203250.0
2837,142810.0
2838,150440.0
2839,179430.0
2840,189640.0
2841,208410.0
2842,221031.5
2843,153250.0
2844,158850.0
2845,127160.0
2846,212780.0
2847,206415.0
2848,246035.6
2849,202890.0
2850,276183.7
2851,240601.5
2852,215340.0
2853,244338.9
2854,143670.0
2855,199044.1
2856,214967.5
2857,192017.9
2858,192319.1
2859,152840.0
2860,125300.0
2861,106795.9
2862,184647.5
2863,124475.0
2864,271612.0
2865,140350.0
2866,131500.0
2867,93737.6
2868,107290.0
2869,138300.0
2870,160690.0
2871,110755.0
2872,60711.1
2873,112999.3
2874,172640.0
2875,112841.1
2876,156547.5
2877,156340.0
2878,155690.0
2879,152500.0
2880,106900.0
2881,162800.0
2882,173020.0
2883,167590.0
2884,183980.0
2885,166179.0
2886,218150.0
2887,98260.0
2888,133363.3
2889,68390.0
2890,85390.0
2891,134460.5
2892,66120.4
2893,99120.0
2894,61029.3
2895,289793.2
2896,257400.0
2897,196460.0
2898,153768.1
2899,229790.0
2900,162390.0
2901,186240.0
2902,191870.0
2903,340070.4
2904,349485.8
2905,124350.0
2906,192750.0
2907,115350.4
2908,135375.0
2909,154295.0
2910,84150.0
2911,82250.0
2912,165300.0
2913,91100.0
2914,83190.0
2915,82450.0
2916,83200.0
2917,161105.0
2918,116985.0
2919,220299.8
